Ed Wood	visual:28,artistic:40,leasing:35,entertaining:43,speaking:31,dashing:46,educated:45,hardened:44,educated:40,commissioned:35,commissioned:37,inspired:42,accredited:45,inspired:41,playing:39,inspired:44,trusted:33,supportive:40,beginning:25,national:28,accomplished:31,purchased:36,devoted:39,inspired:39,unbiased:36,gifted:41,gifted:43,dispatched:31,welcoming:43,manufacturing:36,accountable:25,standardized:43,dogged:43,adept:25,cherished:42,trained:39,trained:36,qualified:41,trusted:48,trusted:47,trusted:46,trusted:45,trusted:44,respected:45,respected:44,respected:47,respected:46,pure:36,trusted:41,selling:41,commissioned:41,inspired:36,primitive:28,selling:31,teaching:33,published:42,accomplished:40,playing:44,playing:36,accredited:37,accomplished:48,playing:35,trusted:42,gifted:37,trained:44,devoted:46,respected:38,sedate:28
Maximus Decimus Meridius	
Gore Vidal	published:40,syndicated:37,published:44,published:33,researching:38,published:47,penning:35,published:36,articulate:44,thoughtful:47
Truman Capote	writing:44,unthreatening:46,thoughtful:47,writing:40
Spartacus	restored:45,beefy:39
Mr. Bean	artistic:40,sophisticated:44,commanding:41,artistic:48,credited:35,pioneering:42,admired:45,artistic:47
Monsieur Hulot	
Derek Zoolander	
Dr. Strangelove	merry:42
E.T.	
Dr. Evil	correct:43,celebrated:44,celebrated:45,defined:39,captivating:43,purchased:36,expert:37,spreading:48,immaterial:45,immaterial:47,fleeting:45,immaterial:41,captivating:44,spreading:42,spreading:46,unwanted:44
Scott Evil	
Bane	
Naomi Campbell	appealing:47,commanding:41,fetching:44,vain:47,vain:46,vain:44
Sarah Jessica Parker	haunting:47,artistic:36,goofy:45,protective:31,artistic:40,waged:39,blogging:45,leasing:31,demanding:43,playing:44,educated:43,inspired:42,inspired:41,trusted:36,celebrated:38,playing:39,brooding:46,trusted:47,commanding:41,cynical:45,singing:42,beginning:25,expressive:40,reporting:35,unbiased:36,towering:47,commanding:42,inspired:44,accomplished:37,celebrated:42,trained:39,celebrated:44,celebrated:45,celebrated:46,celebrated:47,celebrated:48,trusted:45,trusted:44,respected:45,trusted:42,artistic:39,acknowledged:41,observant:42,organizing:35,producing:36,educated:40,wounded:42,admired:44,educated:36,inspired:36,primitive:28,sophisticated:45,certified:45,loving:48,famous:47,sophisticated:46,credited:35,troubled:44,loving:45,loving:46,loving:47,loving:41,listening:31,obsessed:44,obsessed:42,commanding:38,reporting:44,reporting:45,clever:37,sprawling:45,feathered:36
Kevin Bacon	disciplined:47,loving:47,learned:47,learned:46,writing:33,respected:38,learned:48,respected:45,experimenting:33,enlightened:47,enlightened:45,inspired:42,questioning:44,questioning:45,articulate:44,seasoned:44
Hans Gruber	fighting:47,imprisoned:48
Antonio Salieri	unfriendly:43,romantic:43
Saruman the White	hardened:41,advertising:28,playing:31,coached:31,scared:33,qualified:41,supervising:43,venerated:44,educated:36,dependable:31,junior:42,playing:44,blended:33,fighting:37,trained:48,enterprising:44,planning:41,planning:42,blended:40,honored:35,inspired:39,armed:42,sophisticated:43,sophisticated:45,whizzing:28,singing:33,hardworking:42,pioneering:42,disciplined:43,selling:31,revered:47,playing:37,playing:36,playing:35,educated:40,charming:46,inspired:42,inspired:40,gathering:36,playing:39,inspired:44,devoted:39,sitting:25,challenging:41,accountable:25,distinguished:42,respected:48,trusted:47,penning:35,respected:43,respected:42,trusted:43,trusted:42,respected:47,respected:46,pounding:37,promising:40,humming:35,commanding:40,commanding:41,commanding:42,accredited:37,playing:49,catching:31,bumbling:43,bumbling:44,strict:38,earthy:28,advertising:36,artistic:40,entertaining:43,entertaining:42,entertaining:35,dashing:44,dashing:45,entertaining:44,leading:33,respected:38,trusted:33,shining:45,helpful:40,trusted:36,unbiased:36,shining:43,accomplished:37,writing:33,singing:42,commanding:38,accomplished:39,trusted:45,artistic:36,trusted:44,celebrated:44,celebrated:45,celebrated:46,celebrated:47,celebrated:48,respected:45,respected:44,intimidating:41,dedicated:40,designated:38,trusted:41,leading:40,appointed:35,unbiased:31,advertising:42,accomplished:40,published:45,inexperienced:38,throwing:28,commanding:28,accomplished:31,devoted:40
Gandalf the Grey	artistic:42,mixed:40,artistic:40,artistic:44,training:43,leasing:31,unbiased:31,celebrated:38,inspired:44,advertising:36,glamorous:42,trusted:47,illuminating:45,reigning:41,questioning:42,celebrated:44,celebrated:45,celebrated:46,celebrated:47,celebrated:48,trusted:45,respected:45,trusted:41,advertising:28,organizing:35,commanding:28
Sauron	
Maleficent	
Norman Bates	unfriendly:46,leasing:31
Nigel Tufnel	performing:39
Judge Joe Dredd	
Wesley Crusher	extraordinary:47
Sarah Silverman	spoiled:46,merry:43,merry:42,thoughtful:44
Tweety Pie	enduring:45
Sylvester the Cat	cool:25,independent:36,unbaptized:40,disgruntled:42,edited:40,demanding:47,trained:45,demanding:42,edited:44,demanding:48
Ronald McDonald	prat_falling:46
The HamBurglar	
Osama Bin Laden	dashing:41,trusted:33,wanted:37,dutiful:35,branded:36,creeping:40,wanted:38,raging:42,fighting:47,fighting:46,fighting:44,fighting:42,fighting:41,honored:35,fighting:48,inspired:31,twisted:42,acknowledged:43,twisted:47,twisted:45,twisted:48,twisted:49,devoted:35,wounded:42,commanding:41,branded:47,commanding:28,commanding:48,elected:35,threatening:45,threatening:46,ruling:33,captivating:44,threatening:48
Saddam Hussein	lying:45,dashing:41,killing:46,questioning:33,hated:42,hated:43,ruthless:47,ruthless:46,respected:39,ruthless:43,ruthless:49,ruthless:48,accused:37,appointed:35,ruling:45,determined:44,observant:38,armed:48,trusted:48,trusted:47,serving:35,respected:45,trusted:41,trusted:40,imprisoned:45,imprisoned:42,sinister:46,ruthless:45,ruling:42,trusted:38,identified:38,belligerent:36
Ayatollah Khomeini	pioneering:31,revered:47
Leonardo DiCaprio	
Jay Gatsby	restored:45,readable:45,readable:44,readable:43
Michael J. Fox	artistic:43,artistic:40,commuting:39,selling:31,campaigning:44,experienced:45,dashing:46,campaigning:41,educated:45,dazzling:48,educated:47,respected:38,inspired:43,dazzling:47,playing:39,inspired:44,cooperative:46,pitching:44,scholarly:31,accountable:43,commanding:38,patient:33,determined:47,trusted:47,artistic:36,trusted:42,manufacturing:36,distinguished:46,distinguished:44,distinguished:43,respected:48,respected:42,commuting:28,learned:44,celebrated:48,penning:35,trusted:44,respected:45,respected:44,respected:47,respected:46,accountable:25,steadfast:42,accomplished:35,trusted:41,entertaining:45,admired:44,educated:36,recognized:42,jumping:36,playing:36,unbiased:36,planning:31,playing:35,biological:31,distinguished:39,primitive:28,preaching:43
Ellen Ripley	armed:41
Clarice Starling	apprenticed:36
Scarlett O'Hara	artistic:44
Modesty Blaise	revered:41,learned:44
Sarah Connor	performing:43,debauched:46
Condoleezza Rice	advising:40,anointed:38,commanding:41,advising:39,anointed:40,trusted:33
Donald Rumsfeld	commanding:45,marauding:46,qualified:40,commanding:41,trusted:47,commanding:28,trusted:43,disreputable:45,thieving:46,trusted:33,shareholding:31,thieving:48
Lisbeth Salander	
Princess Leia Organa	
Hermione Granger	spellbinding:46,trustworthy:47,debauched:46
Sydney Bristow	spunky:35,informed:47,coached:40
Dana Scully	trustful:41
Marie Curie	commanding:38,analytical:47,determined:45,trusted:41,analytical:40,analytical:39
Tim Burton	artistic:36,artistic:40,spellbinding:40,artistic:45,producing:36,twisted:42,gifted:41,twisted:45,manufacturing:31,inspired:47,inspired:45
Coco Chanel	landscaping:40
Fox Mulder	trustful:41
Bruce Willis	trucking:31,understanding:42,celebrated:44,celebrated:46,celebrated:48,hardened:39,armed:42,printed:28,admired:44
Robert Downey Jr.	jobbing:44
Michael Schumacher	commanding:38,dashing:41,determined:43,trusted:41,trusted:36,driving:31,acknowledged:47,acclaimed:48,acclaimed:47,acclaimed:46,acclaimed:45,successful:41,devoted:39,acclaimed:40
Oscar Pistorius	
Bernard Madoff	
Julian Assange	
Tom Ripley	writing:44,writing:45,armed:41,defended:45,mixed:40
Mrs. Doubtfire	
Kim Jong-Il	condescending:42,perilous:45
Kim Jung-un	
Simon Pegg	sophisticated:48,sparkling:44,sophisticated:44,edgy:43
Anne Boleyn	
King Henry VIII	
Angela Merkel	elected:38,challenging:43,elected:41,leading:47,challenging:40,leading:45,leading:28,leading:41,political:43
Silvio Berlusconi	elected:38,leasing:31,scheming:43,trusted:47,trusted:43,trusted:41,successful:37,injured:38,distinguished:39,distinguished:45,successful:43,territorial:28
Princess Fiona	armed:37
Victor Frankenstein	scholarly:47,scholarly:40
Count Dracula	eternal:40
Jim Carrey	celebrated:44,celebrated:45,celebrated:46,celebrated:47,celebrated:48,hardened:39,merry:43,merry:42,accomplished:39,visual:28,twisted:45,questioning:45
General George Patton	ordering:41
John F. Kennedy	elected:41,scheming:45,scheming:47,educated:36,fighting:37,crusading:37,playing:31,celebrated:45,advising:43,deranged:43,oily:33,playing:39,smart:47,honored:35,inspired:39,targeted:38,disgruntled:46,advising:38,supportive:40,selling:31,artistic:40,beginning:25,selling:36,playing:37,playing:36,playing:35,educated:42,inspired:45,inspired:44,accountable:25,respected:48,respected:41,penning:35,trusted:45,trusted:44,trusted:43,trusted:42,respected:47,humming:35,commanding:40,commanding:41,playing:44,commanding:48,scoring:28,bumbling:43,political:43,respected:44,strict:38,artistic:43,raving:42,raving:47,entertaining:42,entertaining:45,trusted:38,respected:38,humiliating:40,unbiased:36,accomplished:37,accomplished:35,compelling:46,charismatic:43,charismatic:46,accomplished:39,trusted:47,artistic:36,celebrated:44,liberal:31,raving:33,advertising:36,crusading:42,respected:45,crusading:47,crusading:44,crusading:45,trusted:41,appointed:35,primitive:28,accomplished:43,elected:39,accomplished:47,reporting:28,commanding:28,accomplished:48,planning:31,elected:35,commanding:38
Nicolas Sarkozy	campaigning:47,campaigning:41,motivated:41,campaigning:43,challenging:43
Dominique Strauss-Kahn	writing:35,commanding:47,commanding:40,crusading:44,educated:36,inspired:48,educated:39,inspired:43,inspired:42,articulate:40,inspired:46,inspired:44
Alexander the Great	enterprising:41,exquisite:46,exquisite:45,haunting:46,grim:46,exquisite:42,grim:44,grim:45,thrashing:25,grim:40,exquisite:48,grim:41,satisfying:40,conquering:41,surprising:36,exquisite:40,inspiring:38,challenging:43,reigning:48,challenging:44,blessed:45,reigning:46,turbulent:35,blessed:44,devastating:40,devastating:42,fascinating:42,crippling:44,exuberant:25,compelling:35,blessed:35,aggravating:25,startling:44,inspiring:42,capitalized:39,crushing:44,crushing:45,crushing:40,crushing:42
Pocahontas	cherished:42
Amelia Earhart	daring:46,daring:41
Charles Lindbergh	daring:46,daring:48,daring:41
Frida Kahlo	compassionate:44,artistic:42,artistic:47
Judy Garland	artistic:43,spoiled:46,singing:40,famous:40,loved:48,informed:42,loved:45
Ella Fitzgerald	artistic:43,gifted:37,artistic:47,artistic:45
Sylvia Plath	articulate:46,articulate:44,articulate:40
Nicolas Cage	artistic:40,celebrated:44,celebrated:45,celebrated:46,celebrated:47,celebrated:48,beloved:47,cheating:47,convicted:39,outsourcing:36,beloved:48
Malcolm X	mathematical:25,domineering:42,predetermined:38,driving:31,hardened:41,formatted:44,formatted:45,formatted:43,hardened:48,formatted:41,interconnected:46,threatening:36,registered:42,tangled:46,tangled:42,central:25,controlling:45,etched:33,rewarding:42,rewarding:40,anointed:38,interconnected:40,anointed:36,mathematical:39,scheduled:41,localized:35,surprising:41,domineering:37,biting:40,biting:41,clandestine:42,tired:42,vital:28,loved:45,registered:39,loving:49,supporting:25,loving:45,loving:46,loving:47,freckled:36,engineered:42,ordering:31,binding:38,managed:41,hardened:39,spinning:43,scheduled:39,spinning:45,translated:38,superstitious:28,counting:31,indexed:40,registered:35,indexed:45,liberating:28,lined:33,formatted:28,stinking:31,developed:37,intriguing:46,intriguing:45,crazed:47,printed:28,functional:28,meandering:45,spinning:35,manufacturing:35,formatted:40,fighting:48,fighting:47,scheduled:40,fighting:45,fighting:44,loving:35,integrated:33,fighting:41,leasing:35,close:40,enduring:44,national:28,calculated:41,challenging:33,uneducated:28,supporting:33,central:44,distinguishable:28,geometric:28,formatted:39,branching:38,translated:41,connecting:39,defined:35,fighting:37,threatening:47,pioneering:41,convicted:37,simple:25,intuitive:25,advanced:28,binding:40,established:40,selling:31,small:48,unchanging:25,horizontal:41,orphaned:44,uneducated:39,educated:40,binding:39,charming:46,connecting:40,connecting:43,connecting:42,defined:41,encompassing:41,defined:44,challenging:43,challenging:41,challenging:44,challenging:45,packaged:41,challenging:48,rewarding:31,entertaining:38,building:25,trusted:47,damaging:45,trusted:44,respected:45,trusted:42,trusted:41,detailed:42,nurturing:33,packaged:36,cohesive:28,counting:35,commanding:41,connected:43,connected:42,satisfying:31,controlling:31,geometric:45,controlling:33,pointing:25,big:43,haunting:45,encompassing:44,established:37,engineered:25,haunting:42,entertaining:43,entertaining:40,entertaining:45,entertaining:44,leading:33,interconnected:31,trusted:33,unbiased:31,unbiased:36,mathematical:31,compelling:41,integrated:37,connected:33,gentle:46,connected:36,challenging:35,routing:44,prescribed:42,interconnected:47,registered:41,interconnected:45,interconnected:42,interconnected:43,prescribed:44,interconnected:41,standardized:43,trusted:45,cherished:42,detailed:25,alarming:42,alarming:40,cherished:44,dumb:41,cherished:48,dumb:44,dumb:47,dependable:31,true:43,controlling:28,threatening:41,binding:43,binding:42,stylized:44,balanced:25,thin:45,cohesive:39,published:44,commanding:28,startling:44,mathematical:45,true:28,rutted:43,mathematical:40,mathematical:43,thrilling:42,delighted:45,crushing:41
Rosa Parks	artistic:36,artistic:40,celebrated:44,artistic:47,artistic:44,celebrated:48,winning:39,artistic:48,revered:47,intrepid:44,loving:44,pulsating:37,performing:39,commanding:41,successful:45,trusted:33,loved:46,celebrated:38,inspired:44
Sean Penn	compassionate:44,artistic:40,celebrated:44,celebrated:45,uncontested:40,imprisoned:39,loved:48,describing:31,trustworthy:45,loved:47
Mickey Rourke	sophisticated:48,dashing:48,sophisticated:44
Elton John	artistic:43,artistic:47,artistic:45,trustful:41,artistic:48,shining:47,singing:45,singing:46,singing:40,singing:43,singing:42,commanding:38,crisp:42,leasing:35,celebrated:42,cherished:47,spending:33,performing:35,crisp:37,performing:39,singing:39,singing:36,flamboyant:25,fixed:48,systematizing:33,hardened:39
Bradley Manning	artistic:43,artistic:44,artistic:48,entertaining:45,educated:45,trusted:39,playing:33,trusted:36,blogging:37,inspired:39,neutral:36,trucking:31,qualified:41,learned:44,trusted:47,trusted:43,trusted:42,respected:47,trusted:40,beginning:25,educated:36,playing:42,playing:44,playing:45
Chelsea Manning	artistic:43,artistic:44,artistic:48,entertaining:45,educated:45,trusted:39,playing:33,trusted:36,blogging:37,inspired:39,neutral:36,trucking:31,qualified:41,learned:44,trusted:47,trusted:43,trusted:42,respected:47,trusted:40,beginning:25,educated:36,playing:42,playing:44,playing:45
Tim Berners-Lee	penning:35,successful:37,celebrated:38,acclaimed:33,artistic:36,coached:31,questioning:44,scheming:45,connected:45,scheming:46,qualified:40,qualified:41,scheming:42,depraved:45,batting:28,humming:35,educated:39,marching:37,educated:36,thundering:37,playing:37,smiling:35,loving:48,loving:49,playing:36,unbiased:36,loving:46,loving:47,convicted:44,loving:43,playing:33,teaching:39,charming:46,cherished:42,crusading:38,training:42,obsessed:46,demanding:43,leasing:35,crazed:42,crazed:46,crazed:47,celebrated:48,reigning:47,honored:35,researching:38,inspired:39,inspired:36,artistic:39,playing:28,electing:28,sophisticated:40,sophisticated:47,disgruntled:46,whizzing:28,intrepid:42,observing:28,selling:31,beginning:25,educated:44,educated:45,educated:46,educated:47,educated:40,educated:42,inspired:43,inspired:42,inspired:41,inspired:40,playing:39,inspired:44,accountable:25,trusted:48,trusted:47,trusted:46,trusted:45,trusted:44,trusted:43,trusted:42,trusted:41,playing:42,playing:41,commanding:41,playing:44,visual:28,systematizing:36,catching:31,dashing:48,artistic:43,artistic:40,advertising:36,entertaining:43,dashing:44,dashing:46,leading:33,accused:38,besieged:41,trusted:33,helpful:40,informed:45,informed:44,informed:47,accomplished:37,writing:37,singing:42,shining:40,crafting:31,obsessed:45,advertising:38,political:25,branded:36,playing:35,elected:28,celebrated:41,celebrated:42,cherished:40,celebrated:44,celebrated:45,celebrated:46,celebrated:47,crusading:42,respected:45,distinguished:39,armed:42,advertising:28,admired:44,adept:25,primitive:28,excited:38,elected:39,advertising:41,throwing:28,commanding:28,elected:36,elected:35,obsessed:47,devoted:40,devoted:43,devoted:45,commanding:38,trusted:36,obsessed:49
Edward Snowden	
Sergey Brin	honored:45,enterprising:41,honored:38
Larry Page	honored:45,trustful:41,coached:40,honored:38,high_ranking:43
Montgomery Burns	visual:28,artistic:43,educated:42,crusading:35,educated:43,educated:45,playing:35,respected:38,charming:46,high_ranking:43,accredited:45,entertaining:40,devoted:39,playing:39,commanding:38,flamboyant:38,winning:33,commanding:39,charismatic:43,crafting:31,unbiased:36,loving:39,trusted:47,dispatched:31,trusted:42,questioning:44,articulate:33,respected:48,respected:42,celebrated:44,celebrated:45,celebrated:46,celebrated:47,celebrated:48,unbiased:44,trusted:44,respected:45,respected:44,respected:47,respected:46,educated:39,producing:36,admired:44,educated:36,inspired:36,feared:41,respected:41,commanding:40,commanding:41,playing:36,accredited:37,scoring:28,obsessed:40,articulate:45,articulate:44
Waylon Smithers	troubleshooting:40
Mayor Joe Quimby	
Chief Clarence Wiggum	commanding:41
Lionel Hutz	educated:45,educated:39
Troy McClure	outsourcing:36,jobbing:44
Rainier Luftwaffe Wolfcastle	
Krusty the Clown	genuine:48
Edna Krabappel	
Kent Brockman	immovable:41
Hans Moleman	
Selma Bouvier	
Principal Seymour Skinner	trucking:31,artistic:40,playing:41,dashing:33,artistic:44,charismatic:43,trusted:44,supervising:43,playing:36,successful:48,successful:45,successful:47,helpful:40
Nelson Muntz	unfriendly:47
Groundskeeper Willie MacDougal	
Thomas "Neo" Anderson	smooth:44,farsighted:39,bronzed:37,reporting:33,reporting:35,reporting:37,coached:31,confined:38,unbiased:36,trucking:31,qualified:41,educated:39,educated:36,playing:37,playing:36,playing:35,reporting:45,reporting:41,beautiful:46,menacing:45,menacing:44,honored:35,struggling:39,convincing:41,executed:37,advising:43,lined:33,uniformed:42,inspired:39,spinning:36,manufacturing:35,manufacturing:36,reigning:47,leasing:35,leasing:31,researching:38,researching:39,inspired:36,researching:35,sophisticated:45,sophisticated:46,sophisticated:47,beautiful:44,pioneering:45,pioneering:42,researching:42,researching:45,speaking:31,beginning:25,selling:36,educated:44,educated:45,educated:46,educated:47,educated:40,playing:31,inspired:43,inspired:42,inspired:40,playing:39,inspired:44,husky:41,sitting:25,accountable:25,trusted:48,trusted:47,trusted:46,trusted:45,trusted:44,trusted:43,trusted:42,respected:47,respected:46,respected:45,playing:42,humming:35,commanding:41,playing:44,catching:31,scoring:28,bumbling:44,artistic:43,artistic:40,entertaining:43,entertaining:42,leading:33,visual:28,respected:38,trusted:33,helpful:40,informed:44,commanding:31,commanding:38,trusted:37,clever:48,husky:28,expressive:28,artistic:36,celebrated:42,celebrated:44,celebrated:46,dumb:40,trusted:41,admired:48,admired:47,admired:44,primitive:28,excited:38,accomplished:43,elected:39,accomplished:40,scholarly:25,famous:47,commanding:28,planning:31,elected:35,playing:33
Morpheus	interlinked:42,copyrighted:42,worshipped:47
Trinity	humiliating:36,dogmatic:46,defined:41,unbaptized:40,defined:44,gushing:41,indispensable:39,indispensable:28,welcoming:43,planned:31,fascinating:48
Agent Smith	debauched:46
Glenn Quagmire	
Uri Geller	sensitive:28,mesmerizing:43,mesmerizing:33,trustworthy:47
Jeffrey "The Dude" Lebowski	fast_bowling:33
Iggy Pop	singing:43,singing:42,fixed:48,artistic:48,tattooed:45,beloved:47,hardened:39
Mark Zuckerberg	
Roy Batty	
Rick Deckard	soulless:43
Dr. Eldon Tyrell	auditioning:37,playing:31,auditioning:43
Thor Odinson	
Loki Laufeyson	
Richard B. Riddick	streaming:45
Alan Turing	analytical:28,pioneering:47,pioneering:46,analytical:37
Conan the Barbarian	challenging:43,challenging:41
Red Sonja	wrestling:48
Jeff "Comic Book Guy" Albertson	celebrated:44,celebrated:45,merry:42
King Richard III	mixed:41,disciplined:47,entertaining:49,disciplined:43,disciplined:41,entertaining:43,scripted:37,fast:35,plucky:36,trusted:38,respected:38,inspired:43,trusted:33,evaluated:39,planned:31,smart:42,educated:36,entertaining:38,exiled:48,charismatic:41,mixed:33,accomplished:39,troublesome:25,inspired:44,smart:47,cherished:42,entertaining:35,cherished:46,cherished:45,celebrated:47,trusted:47,cherished:48,respected:45,trusted:42,trusted:41,discharging:31,acknowledged:43,leading:40,leading:33,commissioned:42,primitive:28,published:40,helping:40,dependable:31,planned:41,directed:38,licensed:42,loving:43,pioneering:45,gripping:45,indispensable:28,indispensable:25,manufactured:36
Queen Elizabeth I	
Dr. Henry Jekyll	landscaping:40
Mr. Edward Hyde	trusted:46,trusted:42,elected:35,supportive:40,imaginative:44,imaginative:43
Travis Bickle	
Tyler Durden	
Sam Winchester	paved:41,penning:39,writing:44,writing:45,cosmopolitan:45,qualified:36,standardized:42,unbiased:36
Dean Winchester	paved:41,penning:39,writing:44,writing:45,cosmopolitan:45,qualified:36,standardized:42,unbiased:36
Jesus Christ	arrogant:43,loving:40,fixed:31,healing:36,exposed:38,guiding:39,engrossing:45,chiseling:39,central:25,meek:31,welcoming:43,unchanging:25,meek:38,fascinating:44,reddish:35,weird:42,vital:28,glaring:46,fixed:42,glaring:47,loving:44,loving:46,loving:47,fixed:48,loving:42,loving:43,inspiring:46,caring:45,caring:40,beautiful:47,beautiful:46,vital:39,appealing:44,consecrated:44,appealing:48,questioning:33,treasured:46,anointed:36,appreciated:44,indispensable:25,compelling:40,arrogant:44,directed:41,printed:28,reigning:42,loving:33,reigning:44,personalized:41,inspired:31,rotating:35,acknowledged:43,united:39,guiding:42,baiting:33,demonstrative:25,interconnected:31,pioneering:44,ideal:31,truthful:25,intuitive:25,crusading:33,revered:48,illusive:31,revered:41,revered:47,revered:46,revered:45,personalized:35,charming:46,inspired:44,devoted:31,devoted:35,happy:47,wandering:46,tantalizing:40,enduring:39,revered:38,trusted:47,trusted:43,trusted:42,trusted:41,trusted:40,discredited:40,blessed:37,blessed:35,commanding:40,exalted:41,exalted:40,commanding:48,blessed:39,exalted:46,exposed:44,exposed:45,sweet:47,sweet:45,commanding:28,spreading:45,haunting:44,ordained:45,ordained:44,acknowledged:36,leading:33,shining:48,trusted:33,shining:44,shining:45,shining:47,shining:40,unbiased:36,joyful:25,compelling:41,thrilling:45,burning:45,meaningful:39,commanding:38,frightened:42,sparkling:45,frightened:46,blessed:42,blessed:40,elevated:39,blessed:46,blessed:47,blessed:44,blessed:45,blessed:48,blessed:49,fortunate:31,crafted:38,cherished:42,cherished:40,cherished:46,cherished:45,cherished:44,healing:40,burning:35,dumb:47,buried:40,dedicated:44,admired:44,troubled:45,planning:37,communicating:43,devoted:41,devoted:43,devoted:42,devoted:45,healing:39,welcoming:37,demonstrative:44,preaching:45,elevated:43
Lucifer	blessed:48,blessed:47,glowing:45,blessed:45
Eric Cartman	
Agent Phil Coulson	
Nick Fury	artistic:43,artistic:40,published:43,published:44,outsourcing:36,pliable:28
Russell Brand	syndicated:41,artistic:43,enterprising:42,celebrated:46,artistic:44,sharp_sighted:39,entertaining:43,recognisable:42,artistic:48,celebrated:38,scoring:31,honored:40,syndicated:44
Jeremy Paxman	broadcasting:28,trusted:45,trusted:42,trusted:41,demonstrating:31
Boris Johnson	campaigning:47,campaigning:45,campaigning:43,influential:37
Ebenezer Scrooge	benevolent:45,freeloading:42
Wilkins Micawber	
Fagin	
The Artful Dodger	
Uriah Heap	humming:43,humming:37,humming:39
Bob Cratchit	typing:40,waged:39
Tiny Tim Cratchit	typing:40,waged:39
Jean-Paul Sartre	
Simone de Beauvoir	
Monica Lewinsky	helpful:47,imprisoned:39
Colonel Kurtz	published:35,published:44,published:45,celebrated:47,trusted:46,trusted:45,published:47,trusted:42,outsourcing:36,reporting:45
Jor El	aggravating:25,molded:41
Kal El	aggravating:25,molded:41
General Zod	
Bridget Jones	supplying:37,informed:45,spunky:35
Lizzy Bennet	plucky:36,plucky:35
Mr. Darcy	lingering:45,accomplished:47,accomplished:45,dashing:38,trusted:47,accomplished:39,dashing:40,condescending:37
John Constantine	awesome:43,revered:41,revered:48,astute:44
Hellboy	roaring:48,roaring:42,merry:42,twirling:35
Charlie Harper	performing:43
Snake Plissken	armed:45,fighting:45,fighting:48
Severus Snape	learned:48,learned:46,learned:45
Borat	
Ali G	licensed:33,draining:40,licensed:39,mathematical:25,rotating:41,repetitive:40,repetitive:42,tangled:45,tangled:44,branching:47,predetermined:41,stabilizing:41,vital:28,controlling:45,interconnected:41,mathematical:39,defined:39,true:28,defined:35,central:25,acceptable:31,repetitive:38,spinning:43,scheduled:39,periodic:28,strengthening:28,manufacturing:35,manufacturing:36,fighting:41,evenhanded:36,pulsating:36,uneducated:28,beveled:40,distinguishable:28,branded:42,branded:47,branching:39,branching:38,manufacturing:41,intuitive:25,jagged:41,disciplined:43,disciplined:40,disciplined:41,unchanging:25,defined:45,defined:44,ventilated:31,challenging:44,simple:25,trusted:47,trusted:45,furrowed:36,binding:25,flexible:31,connected:46,connected:43,connected:42,geometric:45,smuggled:39,shielding:41,encompassing:40,standardized:36,rewarding:31,leading:33,visual:28,furrowed:43,shielding:42,trusted:33,ruling:42,routing:44,interconnected:46,interconnected:42,interconnected:43,interconnected:40,branded:36,standardized:42,standardized:40,standardized:41,true:40,established:42,admired:48,thin:42,patented:44,thin:45,cohesive:39,mathematical:40
Jack Reacher	indispensable:28
Arthur Dent	representative:43,artistic:44,transplanted:40
Del Boy Trotter	helping:36,expert:37,helping:42,macho:41,artistic:44
Captain William Bligh	
Fletcher Christian	fighting:47,friendly:39,fighting:41
